index,predict
500712,0.0
408505,0.0
307847,0.0
223578,0.0
485500,0.0
422013,0.0
233083,0.0
302071,0.0
126396,0.0
243508,0.0
95551,0.0
564470,0.0
404613,0.0
11734,0.0
248790,0.0
486973,0.0
11047,0.0
173093,0.0
66444,0.0
132692,0.0
299021,0.0
562627,0.0
234798,0.0
35247,0.0
265355,0.0
194080,0.0
534749,0.0
26091,0.0
205706,0.0
539842,0.0
398699,0.0
225317,0.0
396027,0.0
433222,0.0
56887,0.0
250620,0.0
43641,0.0
292482,0.0
483184,0.0
137405,0.0
533247,0.0
301699,0.0
441226,0.0
438534,0.0
304138,0.0
265066,0.0
291496,0.0
38759,0.0
241211,0.0
108599,0.0
443570,0.0
257479,0.0
176471,0.0
45925,0.0
228790,0.0
231023,0.0
260438,0.0
62257,0.0
329357,0.0
338821,0.0
528672,0.0
177371,0.0
9944,0.0
122010,0.0
62544,0.0
512160,0.0
84613,0.0
235777,0.0
317981,0.0
433501,0.0
410222,0.0
112851,0.0
167809,0.0
350883,0.0
272527,0.0
512245,0.0
342751,0.0
295737,0.0
66555,0.0
179205,0.0
35692,0.0
271590,0.0
97789,0.0
456461,0.0
57914,0.0
472431,0.0
276169,0.0
482927,0.0
556971,0.0
491788,0.0
474588,0.0
104406,0.0
143360,0.0
113946,0.0
511291,0.0
486038,0.0
347949,0.0
484459,0.0
400053,0.0
84020,0.0
296215,0.0
441927,0.0
400618,0.0
289749,0.0
352600,0.0
170671,0.0
403166,0.0
523419,0.0
139554,0.0
310017,0.0
64310,0.0
424225,0.0
239572,0.0
379447,0.0
203110,0.0
324021,0.0
313131,0.0
569966,0.0
396953,0.0
157608,0.0
444732,0.0
104128,0.0
303589,0.0
397821,0.0
141748,0.0
380862,0.0
154834,0.0
13629,0.0
390006,0.0
243360,0.0
433537,0.0
336546,0.0
68754,0.0
195237,0.0
299956,0.0
218831,0.0
413118,0.0
406896,0.0
311575,0.0
551768,0.0
579140,0.0
54901,0.0
63917,0.0
8087,0.0
563621,0.0
321962,0.0
323555,0.0
126902,0.0
536929,0.0
364786,0.0
149296,0.0
286896,0.0
199347,0.0
308553,0.0
499662,0.0
77808,0.0
178185,0.0
202591,0.0
246841,0.0
104875,0.0
59549,0.0
214207,0.0
438226,0.0
518268,0.0
566604,0.0
56884,0.0
30946,0.0
64246,0.0
393695,0.0
185160,0.0
390805,0.0
468824,0.0
421153,0.0
227498,0.0
410754,0.0
549685,0.0
403735,0.0
545557,0.0
503138,0.0
220361,0.0
71665,0.0
427766,0.0
280042,0.0
106664,0.0
500298,0.0
550762,0.0
350550,0.0
69927,0.0
8954,0.0
344188,0.0
396297,0.0
2648,0.0
408180,0.0
403772,0.0
577868,0.0
136049,0.0
50924,0.0
431215,0.0
469388,0.0
295101,0.0
577195,0.0
217712,0.0
420408,0.0
113616,0.0
304795,0.0
568317,0.0
272369,0.0
221495,0.0
463512,0.0
394055,0.0
329193,0.0
379895,0.0
210436,0.0
277921,0.0
246663,0.0
397754,0.0
443285,0.0
571764,0.0
347702,0.0
129261,0.0
397933,0.0
377831,0.0
241107,0.0
300492,0.0
269144,0.0
75141,0.0
325784,0.0
288976,0.0
561170,0.0
91537,0.0
562742,0.0
346734,0.0
43151,0.0
456384,0.0
109383,0.0
231303,0.0
417569,0.0
454892,0.0
431926,0.0
191168,0.0
171390,0.0
428118,0.0
308054,0.0
152016,0.0
34982,0.0
429751,0.0
214298,0.0
203101,0.0
514400,0.0
135718,0.0
84031,0.0
407197,0.0
512633,0.0
308127,0.0
526973,0.0
181866,0.0
256263,0.0
65298,0.0
552629,0.0
208646,0.0
184842,0.0
541600,0.0
340799,0.0
520912,0.0
432514,0.0
433913,0.0
78097,0.0
111410,0.0
372482,0.0
404436,0.0
364669,0.0
437291,0.0
160244,0.0
272060,0.0
2838,0.0
183401,0.0
378706,0.0
172987,0.0
134345,0.0
463383,0.0
469346,0.0
386775,0.0
566798,0.0
250009,0.0
177363,0.0
107799,0.0
267206,0.0
159942,0.0
258712,0.0
325487,0.0
324625,0.0
537010,0.0
343486,0.0
129024,0.0
329790,0.0
203819,0.0
377655,0.0
475015,0.0
286867,0.0
396521,0.0
449431,0.0
378947,0.0
406600,0.0
98997,0.0
546611,0.0
542344,0.0
323969,0.0
173958,0.0
167685,0.0
426022,0.0
138019,0.0
156332,0.0
269411,0.0
61894,0.0
249460,0.0
252468,0.0
338650,0.0
514709,0.0
493980,0.0
81234,0.0
571549,0.0
501973,0.0
423499,0.0
105709,0.0
43635,0.0
349462,0.0
480396,0.0
227420,0.0
313765,0.0
498402,0.0
389277,0.0
447675,0.0
338797,0.0
2033,0.0
23647,0.0
342762,0.0
27976,0.0
509172,0.0
278759,0.0
167108,0.0
91834,0.0
541948,0.0
398146,0.0
66549,0.0
444408,0.0
384165,0.0
88451,0.0
38127,0.0
333115,0.0
280424,0.0
201758,0.0
267714,0.0
223436,0.0
183337,0.0
23949,0.0
157977,0.0
375637,0.0
335977,0.0
551666,0.0
264895,0.0
421711,0.0
330896,0.0
101856,0.0
128771,0.0
208892,0.0
496830,0.0
526189,0.0
554576,0.0
14755,0.0
259893,0.0
266303,0.0
333279,0.0
556280,0.0
438674,0.0
454717,0.0
495268,0.0
566644,0.0
317055,0.0
315969,0.0
336073,0.0
385997,0.0
285591,0.0
471574,0.0
173115,0.0
528726,0.0
160280,0.0
124215,0.0
146260,0.0
250744,0.0
321686,0.0
73670,0.0
363998,0.0
348222,0.0
463124,0.0
49300,0.0
253062,0.0
515927,0.0
467279,0.0
481414,0.0
117542,0.0
220887,0.0
202312,0.0
80730,0.0
112387,0.0
125705,0.0
557321,0.0
10408,0.0
567375,0.0
244448,0.0
490156,0.0
519615,0.0
62314,0.0
120308,0.0
358229,0.0
565010,0.0
281406,0.0
529869,0.0
520285,0.0
466095,0.0
174195,0.0
388673,0.0
163028,0.0
574004,0.0
462218,0.0
311241,0.0
492574,0.0
429731,0.0
250320,0.0
112735,0.0
175079,0.0
571139,0.0
338679,0.0
200725,0.0
461164,0.0
384726,0.0
308403,0.0
305360,0.0
126595,0.0
202303,0.0
306772,0.0
443497,0.0
148165,0.0
415654,0.0
213645,0.0
569055,0.0
282097,0.0
232296,0.0
434245,0.0
511856,0.0
341693,0.0
483044,0.0
133938,0.0
283104,0.0
48652,0.0
239947,0.0
553133,0.0
394920,0.0
313180,0.0
321612,0.0
152542,0.0
437060,0.0
322413,0.0
31118,0.0
276824,0.0
441710,0.0
31767,0.0
133112,0.0
513090,0.0
82963,0.0
525769,0.0
471938,0.0
228656,0.0
18209,0.0
535220,0.0
570515,0.0
439081,0.0
144247,0.0
420879,0.0
458333,0.0
188290,0.0
330842,0.0
220736,0.0
559912,0.0
239216,0.0
72071,0.0
30252,0.0
213555,0.0
540256,0.0
435136,0.0
424788,0.0
33321,0.0
124658,0.0
546959,0.0
376292,0.0
11625,0.0
293766,0.0
260400,0.0
145470,0.0
34291,0.0
466080,0.0
48341,0.0
288721,0.0
33275,0.0
97877,0.0
412591,0.0
88245,0.0
423019,0.0
36794,0.0
252505,0.0
265734,0.0
83606,0.0
79908,0.0
538436,0.0
373388,0.0
185742,0.0
197755,0.0
54022,0.0
563028,0.0
123146,0.0
196816,0.0
304148,0.0
403025,0.0
432734,0.0
213462,0.0
307383,0.0
138632,0.0
207169,0.0
404013,0.0
101771,0.0
278296,0.0
248008,0.0
146505,0.0
123260,0.0
191389,0.0
271243,0.0
36630,0.0
287679,0.0
130379,0.0
139807,0.0
343580,0.0
229614,0.0
232045,0.0
217996,0.0
418009,0.0
98529,0.0
271999,0.0
53362,0.0
341319,0.0
281903,0.0
154086,0.0
212333,0.0
549458,0.0
229629,0.0
291761,0.0
323657,0.0
411072,0.0
158782,0.0
560546,0.0
511252,0.0
407845,0.0
574030,0.0
284348,0.0
163543,0.0
190323,0.0
526254,0.0
340977,0.0
364803,0.0
488819,0.0
145531,0.0
160096,0.0
243897,0.0
142939,0.0
94675,0.0
502372,0.0
94975,0.0
145097,0.0
543349,0.0
255577,0.0
75982,0.0
447765,0.0
187628,0.0
47127,0.0
39502,0.0
572322,0.0
302999,0.0
238432,0.0
2194,0.0
14514,0.0
100572,0.0
236212,0.0
455704,0.0
470513,0.0
564897,0.0
256822,0.0
228672,0.0
131707,0.0
318591,0.0
73133,0.0
435205,0.0
346635,0.0
326768,0.0
78074,0.0
266309,0.0
101289,0.0
549018,0.0
195965,0.0
39517,0.0
402699,0.0
437860,0.0
47366,0.0
485127,0.0
227033,0.0
173423,0.0
154264,0.0
103810,0.0
491961,0.0
260108,0.0
304830,0.0
114377,0.0
373452,0.0
483371,0.0
392071,0.0
350165,0.0
100106,0.0
13042,0.0
423235,0.0
480389,0.0
132140,0.0
11944,0.0
387888,0.0
413139,0.0
68146,0.0
334677,0.0
461054,0.0
375072,0.0
41005,0.0
492137,0.0
304986,0.0
171259,0.0
373540,0.0
142841,0.0
538243,0.0
150223,0.0
171683,0.0
204913,0.0
176258,0.0
495219,0.0
325276,0.0
290766,0.0
266743,0.0
490534,0.0
558991,0.0
285219,0.0
148940,0.0
362470,0.0
298491,0.0
433375,0.0
564600,0.0
287467,0.0
548877,0.0
523576,0.0
157865,0.0
62426,0.0
508732,0.0
493684,0.0
217149,0.0
147894,0.0
263096,0.0
549193,0.0
36089,0.0
482167,0.0
385057,0.0
316092,0.0
433279,0.0
122135,0.0
127636,0.0
522487,0.0
525501,0.0
397160,0.0
202256,0.0
359898,0.0
268575,0.0
468842,0.0
487087,0.0
269133,0.0
133463,0.0
276899,0.0
493720,0.0
521025,0.0
279456,0.0
179251,0.0
544120,0.0
573013,0.0
392668,0.0
494939,0.0
113181,0.0
339696,0.0
28592,0.0
433840,0.0
527687,0.0
219381,0.0
13108,0.0
236693,0.0
516875,0.0
329823,0.0
240069,0.0
310619,0.0
148307,0.0
558028,0.0
133676,0.0
140407,0.0
81855,0.0
536573,0.0
325778,0.0
211875,0.0
556762,0.0
524590,0.0
54647,0.0
288368,0.0
59080,0.0
161644,0.0
436515,0.0
58125,0.0
62957,0.0
222237,0.0
149404,0.0
119633,0.0
21652,0.0
481189,0.0
303528,0.0
119035,0.0
61267,0.0
4801,0.0
10454,0.0
421461,0.0
184722,0.0
167337,0.0
538155,0.0
357410,0.0
144256,0.0
92561,0.0
257277,0.0
324135,0.0
202665,0.0
317838,0.0
41082,0.0
341215,0.0
541018,0.0
345203,0.0
24062,0.0
281581,0.0
373854,0.0
10221,0.0
409951,0.0
264867,0.0
486915,0.0
445067,0.0
150581,0.0
499413,0.0
153854,0.0
456706,0.0
251057,0.0
200499,0.0
4143,0.0
22174,0.0
553469,0.0
123175,0.0
261637,0.0
15229,0.0
82703,0.0
441481,0.0
370808,0.0
152963,0.0
511021,0.0
97580,0.0
540605,0.0
387585,0.0
137022,0.0
528899,0.0
177179,0.0
566549,0.0
258785,0.0
430066,0.0
106292,0.0
142322,0.0
423291,0.0
575913,0.0
61311,0.0
416706,0.0
471899,0.0
358974,0.0
464453,0.0
454617,0.0
124496,0.0
349222,0.0
39889,0.0
62702,0.0
44593,0.0
403140,0.0
482799,0.0
453139,0.0
125448,0.0
218805,0.0
373597,0.0
405537,0.0
323784,0.0
162825,0.0
313513,0.0
513694,0.0
12697,0.0
376684,0.0
18202,0.0
96029,0.0
465192,0.0
315586,0.0
114245,0.0
255247,0.0
542532,0.0
71845,0.0
480651,0.0
217484,0.0
130495,0.0
1707,0.0
415108,0.0
310291,0.0
556462,0.0
557019,0.0
431002,0.0
161796,0.0
12893,0.0
449686,0.0
334971,0.0
187218,0.0
437169,0.0
337728,0.0
500485,0.0
534467,0.0
578409,0.0
436889,0.0
511475,0.0
441314,0.0
284324,0.0
309822,0.0
498743,0.0
76364,0.0
379563,0.0
301965,0.0
436486,0.0
384023,0.0
325073,0.0
101814,0.0
462681,0.0
444986,0.0
234587,0.0
401638,0.0
246047,0.0
347409,0.0
502795,0.0
443041,0.0
513461,0.0
434122,0.0
346559,0.0
361390,0.0
323931,0.0
141707,0.0
126551,0.0
365234,0.0
498677,0.0
548917,0.0
227812,0.0
332995,0.0
492620,0.0
498403,0.0
385507,0.0
474084,0.0
216501,0.0
454909,0.0
320300,0.0
128540,0.0
167593,0.0
103855,0.0
283390,0.0
137433,0.0
110677,0.0
413990,0.0
201900,0.0
195049,0.0
385815,0.0
409196,0.0
447408,0.0
1435,0.0
36654,0.0
571469,0.0
214459,0.0
198557,0.0
6175,0.0
328595,0.0
336625,0.0
504749,0.0
419640,0.0
323941,0.0
5197,0.0
100607,0.0
370878,0.0
225534,0.0
49203,0.0
368608,0.0
446770,0.0
196954,0.0
527635,0.0
151048,0.0
511841,0.0
139392,0.0
360260,0.0
45129,0.0
23142,0.0
455427,0.0
80325,0.0
10022,0.0
88737,0.0
176588,0.0
472120,0.0
71548,0.0
108887,0.0
219758,0.0
168286,0.0
571513,0.0
226883,0.0
317507,0.0
510172,0.0
345311,0.0
246688,0.0
355730,0.0
309730,0.0
147603,0.0
174840,0.0
448503,0.0
525642,0.0
515228,0.0
479569,0.0
19231,0.0
577263,0.0
276124,0.0
471164,0.0
308945,0.0
497900,0.0
302250,0.0
189469,0.0
456562,0.0
83459,0.0
284941,0.0
6900,0.0
112205,0.0
347627,0.0
466303,0.0
355471,0.0
487125,0.0
181817,0.0
131775,0.0
552782,0.0
137330,0.0
502005,0.0
268857,0.0
554931,0.0
359686,0.0
553301,0.0
317947,0.0
84413,0.0
569116,0.0
297912,0.0
42900,0.0
538007,0.0
258665,0.0
275042,0.0
140520,0.0
99822,0.0
485087,0.0
408498,0.0
244646,0.0
178147,0.0
351186,0.0
369928,0.0
295292,0.0
120686,0.0
429536,0.0
73048,0.0
107587,0.0
346015,0.0
468870,0.0
99161,0.0
18616,0.0
160236,0.0
327378,0.0
221702,0.0
215891,0.0
157517,0.0
87615,0.0
453597,0.0
485402,0.0
143901,0.0
249143,0.0
506557,0.0
360823,0.0
98894,0.0
275194,0.0
561156,0.0
578072,0.0
400727,0.0
121078,0.0
474248,0.0
70862,0.0
508893,0.0
537935,0.0
379215,0.0
210572,0.0
227970,0.0
377916,0.0
113292,0.0
36242,0.0
403790,0.0
311949,0.0
460478,0.0
439848,0.0
396033,0.0
130866,0.0
370566,0.0
389829,0.0
380112,0.0
272493,0.0
171082,0.0
323301,0.0
52557,0.0
378562,0.0
97314,0.0
304141,0.0
505228,0.0
81805,0.0
235524,0.0
384091,0.0
403820,0.0
151720,0.0
538723,0.0
570780,0.0
447618,0.0
419203,0.0
159844,0.0
114022,0.0
53522,0.0
215326,0.0
15594,0.0
473842,0.0
398905,0.0
81339,0.0
489791,0.0
29548,0.0
549836,0.0
380406,0.0
308004,0.0
112447,0.0
494176,0.0
247002,0.0
50044,0.0
78640,0.0
15209,0.0
575943,0.0
577714,0.0
271154,0.0
206707,0.0
273158,0.0
328259,0.0
93922,0.0
502231,0.0
90894,0.0
11013,0.0
87048,0.0
43987,0.0
8704,0.0
250841,0.0
477248,0.0
260618,0.0
291194,0.0
368164,0.0
368930,0.0
398229,0.0
564215,0.0
213422,0.0
379334,0.0
340538,0.0
267135,0.0
542517,0.0
237766,0.0
21196,0.0
93198,0.0
465524,0.0
206023,0.0
174400,0.0
7809,0.0
390720,0.0
450011,0.0
457609,0.0
556341,0.0
343024,0.0
408953,0.0
21983,0.0
437844,0.0
333969,0.0
106604,0.0
465298,0.0
25150,0.0
34712,0.0
423068,0.0
475153,0.0
149849,0.0
251654,0.0
536760,0.0
11466,0.0
83096,0.0
314677,0.0
341939,0.0
37160,0.0
526827,0.0
217967,0.0
79252,0.0
34008,0.0
446206,0.0
224552,0.0
33347,0.0
335178,0.0
107113,0.0
404924,0.0
349128,0.0
264181,0.0
234916,0.0
202638,0.0
252379,0.0
274111,0.0
497072,0.0
127483,0.0
128492,0.0
558181,0.0
467382,0.0
41331,0.0
90717,0.0
324268,0.0
349041,0.0
310045,0.0
459667,0.0
577638,0.0
156820,0.0
391732,0.0
425698,0.0
382927,0.0
335254,0.0
352201,0.0
443237,0.0
126575,0.0
352892,0.0
401662,0.0
465502,0.0
54191,0.0
529500,0.0
548557,0.0
565077,0.0
251174,0.0
284925,0.0
499649,0.0
72604,0.0
19996,0.0
271737,0.0
10848,0.0
188368,0.0
502321,0.0
384274,0.0
161369,0.0
512725,0.0
403313,0.0
150658,0.0
264208,0.0
71735,0.0
508177,0.0
340218,0.0
240475,0.0
82149,0.0
184053,0.0
70378,0.0
270098,0.0
283966,0.0
168396,0.0
118478,0.0
111016,0.0
431493,0.0
313158,0.0
105974,0.0
476058,0.0
545026,0.0
545948,0.0
200168,0.0
400432,0.0
296496,0.0
538313,0.0
234857,0.0
134407,0.0
457382,0.0
426955,0.0
244540,0.0
38209,0.0
98285,0.0
394774,0.0
124327,0.0
399516,0.0
282835,0.0
111500,0.0
225825,0.0
517781,0.0
14668,0.0
292447,0.0
543264,0.0
166789,0.0
444979,0.0
506448,0.0
130970,0.0
499879,0.0
8683,0.0
404953,0.0
285443,0.0
459736,0.0
514655,0.0
351465,0.0
468617,0.0
362208,0.0
332290,0.0
377144,0.0
95729,0.0
330358,0.0
211678,0.0
114990,0.0
514342,0.0
509380,0.0
112171,0.0
422451,0.0
163662,0.0
355346,0.0
394070,0.0
556624,0.0
316164,0.0
23650,0.0
226161,0.0
414749,0.0
45693,0.0
468986,0.0
21735,0.0
31382,0.0
105180,0.0
420070,0.0
103224,0.0
68874,0.0
13821,0.0
338691,0.0
498398,0.0
174128,0.0
324793,0.0
532449,0.0
527852,0.0
211526,0.0
348068,0.0
95368,0.0
57575,0.0
144080,0.0
450059,0.0
261725,0.0
413073,0.0
298648,0.0
481151,0.0
551134,0.0
266475,0.0
567408,0.0
172141,0.0
20976,0.0
349483,0.0
576700,0.0
25874,0.0
220148,0.0
223070,0.0
570015,0.0
182488,0.0
268842,0.0
557586,0.0
244090,0.0
291500,0.0
258188,0.0
497691,0.0
170196,0.0
562982,0.0
247776,0.0
117544,0.0
296043,0.0
96135,0.0
368760,0.0
285064,0.0
287407,0.0
488773,0.0
541017,0.0
57398,0.0
266176,0.0
364253,0.0
222258,0.0
398104,0.0
408277,0.0
220640,0.0
498213,0.0
328433,0.0
331340,0.0
108108,0.0
387411,0.0
480279,0.0
521312,0.0
531261,0.0
191476,0.0
411839,0.0
439717,0.0
383411,0.0
151201,0.0
123331,0.0
550450,0.0
287351,0.0
222952,0.0
321471,0.0
60111,0.0
407039,0.0
80996,0.0
406328,0.0
463172,0.0
546836,0.0
454786,0.0
538079,0.0
471123,0.0
55167,0.0
346576,0.0
151544,0.0
347896,0.0
118682,0.0
85962,0.0
80679,0.0
538562,0.0
532008,0.0
358900,0.0
159994,0.0
479122,0.0
247522,0.0
204378,0.0
437212,0.0
108493,0.0
112285,0.0
122026,0.0
46264,0.0
462703,0.0
304876,0.0
45905,0.0
514909,0.0
576569,0.0
74593,0.0
85836,0.0
136949,0.0
459025,0.0
254285,0.0
488695,0.0
258363,0.0
40751,0.0
550895,0.0
256880,0.0
483032,0.0
27958,0.0
456338,0.0
50202,0.0
456642,0.0
257876,0.0
283163,0.0
442512,0.0
455425,0.0
296484,0.0
299422,0.0
203338,0.0
302108,0.0
426534,0.0
117669,0.0
39604,0.0
106262,0.0
565818,0.0
220226,0.0
137756,0.0
507935,0.0
29423,0.0
51120,0.0
147680,0.0
125825,0.0
226291,0.0
310816,0.0
368012,0.0
29337,0.0
495693,0.0
565679,0.0
502650,0.0
227305,0.0
386033,0.0
489737,0.0
124256,0.0
374908,0.0
367554,0.0
510459,0.0
346474,0.0
564732,0.0
29858,0.0
300997,0.0
396686,0.0
465904,0.0
311535,0.0
139061,0.0
5427,0.0
248443,0.0
446718,0.0
117864,0.0
498605,0.0
196846,0.0
217405,0.0
537468,0.0
487727,0.0
360107,0.0
248837,0.0
239983,0.0
35796,0.0
358119,0.0
80941,0.0
535289,0.0
549840,0.0
416720,0.0
454823,0.0
358810,0.0
428393,0.0
270904,0.0
577534,0.0
88599,0.0
343189,0.0
169906,0.0
242079,0.0
217000,0.0
179780,0.0
350759,0.0
212750,0.0
286975,0.0
193,0.0
107570,0.0
30070,0.0
391667,0.0
418561,0.0
248265,0.0
542419,0.0
175551,0.0
226837,0.0
293114,0.0
510685,0.0
17322,0.0
375473,0.0
566203,0.0
137847,0.0
137265,0.0
117880,0.0
407878,0.0
20241,0.0
445907,0.0
92267,0.0
145624,0.0
545941,0.0
443852,0.0
175401,0.0
269691,0.0
59814,0.0
90720,0.0
105981,0.0
158926,0.0
159756,0.0
86359,0.0
546505,0.0
80522,0.0
395499,0.0
399685,0.0
75385,0.0
297773,0.0
203451,0.0
297303,0.0
463839,0.0
479462,0.0
4691,0.0
43490,0.0
572585,0.0
570854,0.0
463855,0.0
489811,0.0
553095,0.0
240812,0.0
213495,0.0
567861,0.0
76486,0.0
390211,0.0
108960,0.0
574059,0.0
434496,0.0
365618,0.0
214455,0.0
353771,0.0
386343,0.0
31926,0.0
369675,0.0
396162,0.0
115805,0.0
242815,0.0
245257,0.0
219678,0.0
542725,0.0
56000,0.0
5828,0.0
101872,0.0
330352,0.0
318709,0.0
113624,0.0
45600,0.0
484761,0.0
70985,0.0
335486,0.0
9662,0.0
488811,0.0
413459,0.0
118854,0.0
276569,0.0
392508,0.0
498152,0.0
135891,0.0
341177,0.0
163391,0.0
47654,0.0
93386,0.0
25064,0.0
55864,0.0
276332,0.0
256660,0.0
131299,0.0
531094,0.0
502099,0.0
564210,0.0
92275,0.0
130120,0.0
540481,0.0
342650,0.0
577321,0.0
359225,0.0
303196,0.0
409967,0.0
393483,0.0
374838,0.0
4483,0.0
523159,0.0
276370,0.0
97312,0.0
154369,0.0
110903,0.0
426072,0.0
307372,0.0
340823,0.0
376863,0.0
438752,0.0
370284,0.0
376656,0.0
502566,0.0
114443,0.0
545569,0.0
363512,0.0
537607,0.0
323061,0.0
442847,0.0
63968,0.0
184289,0.0
210417,0.0
357073,0.0
72249,0.0
571104,0.0
248770,0.0
217763,0.0
393501,0.0
508908,0.0
219335,0.0
568706,0.0
42101,0.0
446233,0.0
162487,0.0
553046,0.0
100367,0.0
415380,0.0
303304,0.0
139020,0.0
156218,0.0
541037,0.0
534567,0.0
4924,0.0
366055,0.0
159762,0.0
351630,0.0
432801,0.0
58696,0.0
348596,0.0
33142,0.0
429646,0.0
239783,0.0
430514,0.0
388823,0.0
433316,0.0
158756,0.0
412225,0.0
120193,0.0
471071,0.0
58460,0.0
27256,0.0
248136,0.0
331282,0.0
135332,0.0
89101,0.0
325170,0.0
214942,0.0
281568,0.0
11076,0.0
185992,0.0
44182,0.0
508892,0.0
164653,0.0
231851,0.0
477593,0.0
565143,0.0
345081,0.0
157947,0.0
403215,0.0
522683,0.0
328301,0.0
158745,0.0
232497,0.0
503104,0.0
314588,0.0
304309,0.0
568123,0.0
343865,0.0
337046,0.0
496089,0.0
99741,0.0
552338,0.0
152590,0.0
91828,0.0
549252,0.0
334605,0.0
495702,0.0
219693,0.0
24710,0.0
364941,0.0
342382,0.0
160275,0.0
59615,0.0
457406,0.0
313344,0.0
394882,0.0
469932,0.0
329278,0.0
288553,0.0
291132,0.0
18434,0.0
81815,0.0
514994,0.0
437275,0.0
478369,0.0
263937,0.0
510799,0.0
454142,0.0
156722,0.0
504529,0.0
492744,0.0
204999,0.0
561610,0.0
429493,0.0
286706,0.0
145626,0.0
172898,0.0
30389,0.0
411063,0.0
249641,0.0
307454,0.0
6933,0.0
318349,0.0
490829,0.0
135560,0.0
396504,0.0
273210,0.0
268299,0.0
133403,0.0
224999,0.0
114751,0.0
389706,0.0
241439,0.0
126059,0.0
304906,0.0
200325,0.0
367608,0.0
428174,0.0
239409,0.0
231999,0.0
128526,0.0
6898,0.0
155209,0.0
283342,0.0
178121,0.0
277532,0.0
256282,0.0
428059,0.0
343281,0.0
204098,0.0
461463,0.0
61923,0.0
454459,0.0
568912,0.0
462636,0.0
5258,0.0
549721,0.0
174117,0.0
284246,0.0
155906,0.0
17421,0.0
125004,0.0
247834,0.0
21612,0.0
437091,0.0
74307,0.0
156397,0.0
180689,0.0
296151,0.0
72343,0.0
529338,0.0
32548,0.0
203776,0.0
104426,0.0
196449,0.0
269432,0.0
358278,0.0
570251,0.0
78162,0.0
542978,0.0
214617,0.0
145968,0.0
524423,0.0
95829,0.0
389996,0.0
437166,0.0
411143,0.0
156697,0.0
488155,0.0
320013,0.0
319501,0.0
291572,0.0
68968,0.0
98864,0.0
439487,0.0
236735,0.0
457088,0.0
59222,0.0
334987,0.0
143795,0.0
174667,0.0
245352,0.0
145163,0.0
132263,0.0
290559,0.0
515629,0.0
398248,0.0
441793,0.0
183362,0.0
413142,0.0
103449,0.0
503887,0.0
28959,0.0
168535,0.0
129774,0.0
534198,0.0
194414,0.0
278612,0.0
474406,0.0
288897,0.0
351841,0.0
440547,0.0
187154,0.0
88631,0.0
93214,0.0
372674,0.0
263865,0.0
393129,0.0
339132,0.0
570066,0.0
496792,0.0
390988,0.0
550337,0.0
305155,0.0
575116,0.0
382022,0.0
419271,0.0
353722,0.0
65065,0.0
133700,0.0
351573,0.0
279800,0.0
551543,0.0
298741,0.0
87422,0.0
189510,0.0
316351,0.0
218902,0.0
434243,0.0
410656,0.0
30477,0.0
143923,0.0
377817,0.0
426540,0.0
506577,0.0
76276,0.0
304492,0.0
432550,0.0
109813,0.0
367323,0.0
61045,0.0
304624,0.0
89015,0.0
143243,0.0
155380,0.0
570997,0.0
173921,0.0
313297,0.0
218167,0.0
153949,0.0
406717,0.0
422992,0.0
104946,0.0
80525,0.0
137987,0.0
311842,0.0
491642,0.0
63605,0.0
547207,0.0
503617,0.0
471300,0.0
208328,0.0
469379,0.0
169086,0.0
368797,0.0
308577,0.0
461572,0.0
209358,0.0
34096,0.0
69780,0.0
210341,0.0
401303,0.0
177265,0.0
494463,0.0
508418,0.0
493465,0.0
578246,0.0
356389,0.0
431952,0.0
168637,0.0
523790,0.0
442276,0.0
50647,0.0
556693,0.0
32730,0.0
143306,0.0
202799,0.0
54740,0.0
76497,0.0
464019,0.0
458510,0.0
135322,0.0
548929,0.0
159903,0.0
114328,0.0
208878,0.0
232015,0.0
93777,0.0
268657,0.0
47865,0.0
54945,0.0
556558,0.0
47186,0.0
376670,0.0
167550,0.0
276358,0.0
97511,0.0
355497,0.0
39563,0.0
536153,0.0
484498,0.0
360965,0.0
150199,0.0
309555,0.0
266276,0.0
538408,0.0
436461,0.0
153656,0.0
296752,0.0
466348,0.0
283539,0.0
360540,0.0
127141,0.0
112630,0.0
48889,0.0
270428,0.0
549205,0.0
362755,0.0
7854,0.0
527748,0.0
84116,0.0
544550,0.0
298499,0.0
272874,0.0
217684,0.0
182437,0.0
517190,0.0
452532,0.0
234992,0.0
305046,0.0
28226,0.0
309914,0.0
368214,0.0
352392,0.0
454077,0.0
533277,0.0
188267,0.0
20005,0.0
536429,0.0
58761,0.0
51301,0.0
537146,0.0
110378,0.0
198910,0.0
46262,0.0
166316,0.0
49875,0.0
367926,0.0
71978,0.0
348360,0.0
311591,0.0
32068,0.0
484683,0.0
210945,0.0
396074,0.0
307544,0.0
172111,0.0
218402,0.0
124351,0.0
16698,0.0
381643,0.0
282846,0.0
90357,0.0
477456,0.0
163392,0.0
161125,0.0
197577,0.0
81442,0.0
273849,0.0
539786,0.0
378637,0.0
483280,0.0
367037,0.0
58918,0.0
235016,0.0
483551,0.0
159926,0.0
109158,0.0
160538,0.0
226660,0.0
567208,0.0
238455,0.0
561547,0.0
213508,0.0
563223,0.0
71156,0.0
330351,0.0
277896,0.0
166397,0.0
232530,0.0
577747,0.0
384067,0.0
121205,0.0
6260,0.0
377620,0.0
195123,0.0
556657,0.0
488966,0.0
290804,0.0
561529,0.0
